person_id,age_band,gender,region,urbanicity,digital_engagement_score,concept_interest_0_10,likely_to_try
P28940,25-34,Man,Scotland/Wales,Rural / small town,81.3,6.8,0
P28941,55-64,Woman,Scotland/Wales,Urban,50.3,1.3,0
P28942,45-54,Woman,South,Rural / small town,59.7,6.7,0
P28943,65-74,Woman,North,Rural / small town,29.8,3.8,0
P28944,65-74,Man,North,Urban,21.2,1.4,0
P28945,55-64,Woman,Midlands,Rural / small town,53.9,1.0,0
P28946,65-74,Man,Scotland/Wales,Rural / small town,11.3,0.3,0
P28947,25-34,Man,North,Urban,95.6,7.1,1
P28948,35-44,Woman,London,Urban,70.1,7.5,1
P28949,25-34,Woman,Scotland/Wales,Urban,79.2,6.0,0
P28950,45-54,Man,London,Urban,68.7,6.7,0
P28951,45-54,Woman,Midlands,Rural / small town,48.8,1.1,0
P28952,65-74,Man,Midlands,Urban,38.4,2.7,0
P28953,65-74,Man,North,Urban,28.8,2.1,0
P28954,18-24,Man,Midlands,Urban,100.0,7.1,1
P28955,18-24,Man,South,Rural / small town,90.1,6.6,0
P28956,55-64,Woman,South,Urban,62.9,3.4,0
P28957,35-44,Woman,South,Urban,79.7,6.5,0
P28958,55-64,Man,London,Urban,36.8,2.7,0
P28959,18-24,Woman,Scotland/Wales,Rural / small town,75.7,6.3,0
P28960,35-44,Woman,South,Rural / small town,51.8,4.2,0
P28961,25-34,Man,South,Rural / small town,54.8,6.0,0
P28962,65-74,Man,Scotland/Wales,Urban,16.5,1.9,0
P28963,18-24,Man,South,Urban,70.6,6.4,0
P28964,45-54,Man,North,Urban,48.4,3.9,0
P28965,35-44,Man,North,Urban,67.8,3.2,0
P28966,55-64,Man,North,Urban,67.2,5.3,0
P28967,18-24,Man,Scotland/Wales,Rural / small town,85.1,4.1,0
P28968,55-64,Woman,London,Urban,66.6,5.2,0
P28969,55-64,Man,South,Urban,46.5,4.6,0
P28970,65-74,Woman,London,Urban,45.9,4.3,0
P28971,55-64,Man,South,Urban,47.0,6.1,0
P28972,35-44,Man,North,Urban,76.5,5.7,0
P28973,35-44,Man,South,Urban,77.5,3.3,0
P28974,18-24,Woman,North,Urban,81.8,5.7,0
P28975,35-44,Woman,North,Rural / small town,39.9,6.0,0
P28976,45-54,Woman,North,Rural / small town,69.0,5.9,0
P28977,18-24,Woman,Scotland/Wales,Urban,73.3,5.4,0
P28978,35-44,Man,Scotland/Wales,Rural / small town,51.9,5.5,0
P28979,65-74,Woman,London,Urban,49.9,4.3,0
P28980,18-24,Woman,Midlands,Rural / small town,79.7,8.7,1
P28981,45-54,Man,Midlands,Urban,66.8,4.6,0
P28982,25-34,Woman,North,Rural / small town,71.4,5.0,0
P28983,55-64,Woman,South,Urban,50.6,4.4,0
P28984,25-34,Man,Scotland/Wales,Rural / small town,100.0,7.3,1
P28985,55-64,Woman,London,Urban,38.1,3.3,0
P28986,35-44,Man,Midlands,Urban,63.2,6.6,0
P28987,65-74,Man,Scotland/Wales,Rural / small town,45.4,2.6,0
P28988,45-54,Woman,South,Urban,56.7,6.0,0
P28989,45-54,Man,South,Urban,76.2,4.3,0
P28990,65-74,Man,North,Rural / small town,28.9,1.5,0
P28991,55-64,Woman,London,Urban,51.9,5.1,0
P28992,45-54,Woman,Scotland/Wales,Urban,90.3,4.9,0
P28993,45-54,Man,South,Urban,39.8,5.4,0
P28994,45-54,Man,South,Urban,61.4,5.4,0
P28995,65-74,Man,North,Urban,47.6,3.4,0
P28996,55-64,Man,North,Urban,73.1,6.1,0
P28997,55-64,Man,Midlands,Rural / small town,47.0,1.0,0
P28998,55-64,Man,South,Urban,40.7,5.2,0
P28999,45-54,Woman,London,Urban,61.7,6.3,0
P29000,35-44,Woman,South,Rural / small town,59.8,5.8,0
P29001,65-74,Man,Scotland/Wales,Rural / small town,24.4,1.3,0
P29002,25-34,Man,South,Urban,71.7,5.2,0
P29003,65-74,Man,Midlands,Urban,46.9,6.5,0
P29004,65-74,Man,London,Urban,56.9,5.1,0
P29005,55-64,Woman,London,Urban,48.7,6.3,0
P29006,45-54,Non-binary / other,South,Urban,59.8,3.4,0
P29007,45-54,Man,North,Rural / small town,43.2,6.3,0
P29008,35-44,Man,North,Rural / small town,70.4,6.3,0
P29009,65-74,Man,South,Urban,55.1,2.5,0
P29010,35-44,Man,Midlands,Rural / small town,47.1,2.6,0
P29011,25-34,Man,Midlands,Urban,82.6,6.0,0
P29012,25-34,Woman,Midlands,Urban,62.4,7.7,1
P29013,18-24,Man,London,Rural / small town,80.2,9.6,1
P29014,18-24,Woman,North,Urban,83.6,2.2,0
P29015,65-74,Man,South,Urban,38.4,3.7,0
P29016,18-24,Man,South,Urban,93.1,6.2,0
P29017,25-34,Non-binary / other,South,Urban,69.8,7.0,1
P29018,65-74,Woman,South,Urban,49.6,4.0,0
P29019,35-44,Man,Midlands,Urban,82.7,6.7,0
P29020,25-34,Woman,Scotland/Wales,Rural / small town,74.9,6.1,0
P29021,45-54,Man,North,Rural / small town,75.1,4.1,0
P29022,65-74,Man,Scotland/Wales,Urban,50.2,4.3,0
P29023,18-24,Man,South,Rural / small town,54.5,8.0,1
P29024,25-34,Man,North,Urban,80.0,7.0,1
P29025,45-54,Woman,Midlands,Urban,61.9,5.0,0
P29026,35-44,Man,North,Urban,70.8,6.6,0
P29027,55-64,Man,London,Urban,44.5,2.8,0
P29028,25-34,Man,North,Urban,94.8,6.8,0
P29029,25-34,Man,North,Urban,85.9,7.7,1
P29030,45-54,Man,Midlands,Urban,65.5,8.5,1
P29031,25-34,Man,Midlands,Urban,89.1,8.5,1
P29032,65-74,Woman,Scotland/Wales,Urban,65.3,5.0,0
P29033,65-74,Woman,Scotland/Wales,Rural / small town,37.2,4.5,0
P29034,55-64,Woman,South,Urban,23.2,1.9,0
P29035,25-34,Woman,North,Urban,87.3,6.4,0
P29036,18-24,Woman,North,Rural / small town,65.2,6.3,0
P29037,55-64,Woman,Midlands,Urban,46.5,4.2,0
P29038,55-64,Woman,London,Urban,74.0,3.9,0
P29039,25-34,Woman,London,Rural / small town,79.1,4.6,0
P29040,35-44,Man,South,Urban,86.2,5.1,0
P29041,25-34,Man,North,Urban,88.2,6.7,0
P29042,35-44,Woman,Scotland/Wales,Rural / small town,87.6,5.1,0
P29043,18-24,Man,Scotland/Wales,Rural / small town,91.7,7.0,1
P29044,65-74,Woman,Midlands,Rural / small town,39.6,6.5,0
P29045,18-24,Man,Scotland/Wales,Rural / small town,92.0,4.0,0
P29046,45-54,Man,London,Urban,59.1,4.9,0
P29047,18-24,Man,Midlands,Urban,73.5,4.3,0
P29048,25-34,Woman,Scotland/Wales,Urban,84.9,7.5,1
P29049,25-34,Woman,Scotland/Wales,Urban,79.9,7.6,1
P29050,55-64,Man,Midlands,Urban,66.5,3.8,0
P29051,65-74,Woman,North,Urban,45.6,4.0,0
P29052,65-74,Man,Midlands,Urban,37.8,2.2,0
P29053,25-34,Woman,Midlands,Urban,66.9,7.7,1
P29054,35-44,Man,North,Urban,74.7,6.0,0
P29055,55-64,Woman,North,Urban,55.5,3.9,0
P29056,35-44,Man,South,Urban,90.1,6.1,0
P29057,18-24,Man,Midlands,Urban,82.9,3.7,0
P29058,18-24,Man,South,Urban,64.4,6.1,0
P29059,18-24,Woman,Scotland/Wales,Rural / small town,93.2,4.6,0
P29060,45-54,Woman,London,Urban,57.7,7.4,1
P29061,25-34,Woman,Midlands,Rural / small town,53.2,3.1,0
P29062,25-34,Man,Scotland/Wales,Urban,70.6,4.7,0
P29063,45-54,Man,Midlands,Urban,68.2,1.7,0
P29064,35-44,Man,South,Urban,85.0,6.1,0
P29065,25-34,Man,London,Urban,64.0,7.3,1
P29066,25-34,Man,South,Rural / small town,82.9,5.1,0
P29067,18-24,Woman,Midlands,Rural / small town,76.9,3.8,0
P29068,65-74,Woman,Midlands,Urban,29.6,3.6,0
P29069,35-44,Man,Midlands,Urban,81.9,4.8,0
P29070,65-74,Woman,Midlands,Urban,30.0,3.8,0
P29071,25-34,Man,Scotland/Wales,Urban,69.4,7.9,1
P29072,25-34,Woman,North,Urban,64.6,6.6,0
P29073,35-44,Man,North,Rural / small town,75.8,4.9,0
P29074,35-44,Woman,North,Urban,64.6,5.0,0
P29075,35-44,Man,North,Urban,70.5,5.8,0
P29076,18-24,Man,London,Rural / small town,79.0,6.4,0
P29077,35-44,Man,South,Rural / small town,56.4,6.2,0
P29078,45-54,Woman,North,Urban,56.9,3.8,0
P29079,65-74,Woman,Scotland/Wales,Rural / small town,30.1,1.7,0
P29080,25-34,Woman,Midlands,Rural / small town,78.9,2.7,0
P29081,18-24,Woman,London,Rural / small town,89.6,5.6,0
P29082,25-34,Man,Midlands,Rural / small town,76.8,6.2,0
P29083,45-54,Man,North,Urban,56.6,4.3,0
P29084,25-34,Woman,South,Rural / small town,85.6,7.1,1
P29085,25-34,Woman,Scotland/Wales,Rural / small town,74.9,6.8,0
P29086,18-24,Man,South,Urban,69.3,6.5,0
P29087,65-74,Woman,North,Urban,43.2,1.1,0
P29088,35-44,Woman,South,Urban,57.9,2.9,0
P29089,55-64,Woman,London,Urban,59.1,3.3,0
P29090,45-54,Man,North,Rural / small town,66.8,5.9,0
P29091,45-54,Man,North,Urban,59.2,4.0,0
P29092,45-54,Woman,South,Rural / small town,44.5,4.7,0
P29093,55-64,Woman,North,Urban,58.2,4.5,0
P29094,55-64,Woman,London,Rural / small town,52.6,2.3,0
P29095,25-34,Man,South,Urban,90.2,8.3,1
P29096,35-44,Woman,Midlands,Urban,61.6,5.1,0
P29097,25-34,Man,North,Urban,56.5,8.3,1
P29098,55-64,Woman,Midlands,Rural / small town,54.1,8.8,1
P29099,45-54,Man,Midlands,Urban,74.9,6.3,0
P29100,18-24,Man,North,Rural / small town,78.6,1.1,0
P29101,55-64,Man,North,Rural / small town,40.4,3.7,0
P29102,45-54,Man,London,Rural / small town,50.7,2.6,0
P29103,35-44,Non-binary / other,North,Urban,68.6,7.5,1
P29104,45-54,Woman,Midlands,Urban,52.5,5.0,0
P29105,25-34,Woman,Scotland/Wales,Urban,48.4,1.9,0
P29106,45-54,Woman,London,Urban,73.9,6.8,0
P29107,25-34,Woman,Midlands,Urban,71.1,5.6,0
P29108,45-54,Woman,North,Rural / small town,53.2,4.5,0
P29109,25-34,Woman,North,Urban,68.6,7.4,1
P29110,45-54,Woman,North,Rural / small town,51.1,4.1,0
P29111,35-44,Man,South,Rural / small town,66.3,6.8,0
P29112,45-54,Man,Scotland/Wales,Rural / small town,59.3,5.7,0
P29113,65-74,Woman,Scotland/Wales,Urban,34.2,2.5,0
P29114,18-24,Man,Midlands,Rural / small town,79.9,5.8,0
P29115,35-44,Man,North,Urban,76.8,6.3,0
P29116,45-54,Woman,South,Urban,50.7,6.4,0
P29117,65-74,Man,North,Rural / small town,26.1,2.6,0
P29118,25-34,Man,North,Urban,81.7,2.3,0
P29119,18-24,Man,London,Urban,94.4,6.7,0
P29120,18-24,Man,South,Urban,69.0,8.7,1
P29121,55-64,Woman,Midlands,Rural / small town,49.7,3.9,0
P29122,35-44,Man,Midlands,Urban,67.4,5.7,0
P29123,65-74,Man,South,Urban,73.4,3.0,0
P29124,35-44,Woman,London,Urban,80.3,6.2,0
P29125,55-64,Woman,North,Rural / small town,40.8,4.7,0
P29126,18-24,Man,South,Rural / small town,51.7,1.4,0
P29127,25-34,Man,North,Urban,100.0,7.2,1
P29128,25-34,Woman,Scotland/Wales,Rural / small town,80.4,6.5,0
P29129,45-54,Woman,South,Urban,71.1,4.2,0
P29130,25-34,Woman,Scotland/Wales,Rural / small town,57.6,3.8,0
P29131,25-34,Man,Midlands,Urban,64.3,7.2,1
P29132,25-34,Woman,South,Urban,65.8,7.6,1
P29133,35-44,Woman,North,Urban,63.9,2.6,0
P29134,35-44,Woman,South,Urban,91.1,3.7,0
P29135,25-34,Man,North,Rural / small town,65.7,5.8,0
P29136,45-54,Man,South,Urban,76.8,6.1,0
P29137,35-44,Man,North,Urban,70.8,5.1,0
P29138,18-24,Woman,Scotland/Wales,Urban,93.6,4.9,0
P29139,65-74,Man,South,Rural / small town,59.5,0.3,0
P29140,25-34,Man,Scotland/Wales,Urban,68.9,6.4,0
P29141,65-74,Woman,South,Rural / small town,35.5,2.3,0
P29142,25-34,Woman,Scotland/Wales,Rural / small town,63.2,7.6,1
P29143,55-64,Man,Midlands,Urban,56.7,3.7,0
P29144,25-34,Man,North,Urban,67.3,6.8,0
P29145,45-54,Woman,Midlands,Urban,66.2,6.8,0
P29146,65-74,Man,South,Urban,46.2,5.4,0
P29147,45-54,Woman,Scotland/Wales,Urban,52.1,6.8,0
P29148,45-54,Woman,Midlands,Urban,50.4,4.5,0
P29149,65-74,Woman,North,Urban,25.5,4.1,0
P29150,35-44,Woman,Scotland/Wales,Rural / small town,53.4,7.1,1
P29151,25-34,Woman,South,Urban,93.5,5.5,0
P29152,55-64,Man,North,Rural / small town,24.6,3.9,0
P29153,55-64,Man,Midlands,Urban,70.7,6.1,0
P29154,45-54,Woman,Midlands,Urban,36.3,3.5,0
P29155,35-44,Man,Midlands,Urban,67.5,3.9,0
P29156,45-54,Man,North,Urban,67.4,5.0,0
P29157,25-34,Man,South,Urban,77.9,4.6,0
P29158,65-74,Man,South,Urban,53.1,6.8,0
P29159,55-64,Woman,North,Rural / small town,60.0,4.3,0
P29160,35-44,Woman,South,Urban,67.2,3.4,0
P29161,35-44,Man,Midlands,Urban,66.5,5.1,0
P29162,55-64,Woman,North,Urban,72.9,7.2,1
P29163,25-34,Woman,South,Rural / small town,84.2,5.1,0
P29164,45-54,Woman,South,Rural / small town,67.1,6.5,0
P29165,25-34,Woman,North,Urban,73.3,5.9,0
P29166,35-44,Woman,South,Urban,59.6,7.6,1
P29167,55-64,Man,Scotland/Wales,Rural / small town,47.1,2.1,0
P29168,35-44,Woman,Scotland/Wales,Rural / small town,85.8,4.9,0
P29169,45-54,Woman,Scotland/Wales,Rural / small town,62.9,2.3,0
P29170,35-44,Man,North,Urban,46.3,3.8,0
P29171,45-54,Woman,Scotland/Wales,Urban,58.2,5.6,0
P29172,25-34,Man,Midlands,Urban,71.8,5.7,0
P29173,55-64,Woman,Midlands,Urban,37.5,6.7,0
P29174,55-64,Woman,Midlands,Rural / small town,34.6,4.0,0
P29175,18-24,Woman,Scotland/Wales,Urban,82.0,5.2,0
P29176,45-54,Woman,London,Rural / small town,47.9,4.9,0
P29177,45-54,Man,London,Urban,64.8,4.0,0
P29178,55-64,Man,Midlands,Urban,56.7,3.3,0
P29179,45-54,Man,Midlands,Urban,63.9,5.2,0
P29180,25-34,Man,London,Rural / small town,79.0,5.2,0
P29181,45-54,Man,Scotland/Wales,Urban,75.2,3.5,0
P29182,45-54,Man,Midlands,Rural / small town,53.6,6.4,0
P29183,25-34,Woman,South,Urban,91.3,5.1,0
P29184,25-34,Man,South,Urban,83.2,9.9,1
P29185,45-54,Woman,Midlands,Urban,49.5,4.5,0
P29186,35-44,Woman,South,Urban,71.0,3.3,0
P29187,45-54,Man,Midlands,Urban,43.6,6.6,0
P29188,35-44,Woman,South,Urban,62.6,6.3,0
P29189,45-54,Man,South,Rural / small town,60.3,4.2,0
P29190,25-34,Woman,North,Urban,64.6,5.0,0
P29191,35-44,Man,South,Urban,54.8,8.1,1
P29192,65-74,Man,Scotland/Wales,Urban,60.4,5.8,0
P29193,45-54,Man,London,Urban,68.2,2.9,0
P29194,45-54,Woman,North,Urban,72.2,4.8,0
P29195,45-54,Woman,London,Urban,59.3,7.1,1
P29196,25-34,Woman,Scotland/Wales,Urban,87.3,5.9,0
P29197,35-44,Woman,North,Rural / small town,59.0,4.7,0
P29198,45-54,Man,London,Urban,79.5,6.3,0
P29199,25-34,Woman,North,Urban,93.3,5.1,0
P29200,35-44,Man,Midlands,Urban,65.6,4.6,0
P29201,35-44,Woman,North,Urban,84.1,6.1,0
P29202,55-64,Woman,South,Urban,46.8,2.1,0
P29203,55-64,Woman,North,Rural / small town,36.0,3.1,0
P29204,35-44,Man,Midlands,Urban,74.6,6.6,0
P29205,65-74,Man,South,Urban,42.7,3.1,0
P29206,25-34,Woman,Scotland/Wales,Rural / small town,74.7,3.5,0
P29207,25-34,Woman,North,Rural / small town,57.1,5.3,0
P29208,55-64,Woman,South,Urban,41.8,3.4,0
P29209,18-24,Woman,Midlands,Urban,100.0,6.6,0
P29210,25-34,Woman,Midlands,Urban,74.4,6.8,0
P29211,18-24,Man,Midlands,Rural / small town,71.8,3.3,0
P29212,18-24,Woman,North,Urban,80.9,6.9,0
P29213,25-34,Woman,North,Urban,92.9,5.9,0
P29214,25-34,Man,Midlands,Rural / small town,69.7,4.7,0
P29215,55-64,Man,North,Urban,65.6,9.0,1
P29216,65-74,Woman,South,Urban,42.8,2.8,0
P29217,65-74,Man,London,Urban,48.2,3.9,0
P29218,35-44,Man,North,Urban,92.7,5.0,0
P29219,18-24,Woman,Midlands,Urban,95.3,6.4,0
P29220,65-74,Woman,North,Urban,34.2,1.9,0
P29221,65-74,Woman,North,Rural / small town,6.5,1.7,0
P29222,25-34,Man,North,Urban,77.2,10.0,1
P29223,25-34,Man,South,Urban,85.5,7.2,1
P29224,18-24,Woman,London,Urban,79.0,5.6,0
P29225,18-24,Woman,North,Rural / small town,80.6,4.9,0
P29226,35-44,Man,Midlands,Urban,68.8,6.8,0
P29227,55-64,Woman,South,Urban,67.2,5.2,0
P29228,35-44,Man,North,Rural / small town,64.0,4.7,0
P29229,35-44,Man,South,Urban,83.7,8.8,1
P29230,55-64,Woman,South,Rural / small town,44.8,4.7,0
P29231,55-64,Woman,London,Urban,72.5,4.4,0
P29232,55-64,Man,North,Rural / small town,22.5,3.4,0
P29233,18-24,Woman,Midlands,Urban,83.2,4.9,0
P29234,55-64,Man,Midlands,Urban,64.8,3.8,0
P29235,45-54,Man,South,Urban,78.3,6.7,0
P29236,35-44,Woman,North,Urban,61.7,5.0,0
P29237,18-24,Woman,North,Urban,70.1,7.1,1
P29238,25-34,Woman,Midlands,Urban,63.5,3.4,0
P29239,18-24,Man,South,Urban,96.8,6.5,0
P29240,55-64,Woman,South,Urban,54.4,3.1,0
P29241,45-54,Woman,Midlands,Rural / small town,37.0,5.8,0
P29242,45-54,Woman,North,Rural / small town,47.4,4.1,0
P29243,18-24,Man,North,Rural / small town,56.7,5.3,0
P29244,35-44,Woman,South,Urban,67.6,4.0,0
P29245,35-44,Woman,South,Urban,63.5,3.6,0
P29246,45-54,Woman,Midlands,Urban,61.0,5.0,0
P29247,18-24,Man,North,Urban,100.0,3.3,0
P29248,55-64,Man,Midlands,Urban,43.3,5.6,0
P29249,45-54,Man,Midlands,Urban,73.5,5.5,0
P29250,25-34,Man,South,Urban,91.0,7.0,1
P29251,55-64,Woman,South,Urban,59.3,5.1,0
P29252,65-74,Man,South,Urban,56.1,6.5,0
P29253,55-64,Woman,London,Urban,54.7,2.1,0
P29254,45-54,Man,South,Urban,61.9,3.1,0
P29255,35-44,Woman,North,Rural / small town,46.0,4.0,0
P29256,45-54,Woman,South,Urban,59.2,5.1,0
P29257,35-44,Man,North,Rural / small town,76.4,7.5,1
P29258,55-64,Woman,Midlands,Urban,40.9,6.0,0
P29259,35-44,Man,North,Urban,62.3,5.2,0
P29260,55-64,Woman,South,Urban,71.3,3.1,0
P29261,55-64,Woman,North,Rural / small town,47.3,3.0,0
P29262,65-74,Non-binary / other,Midlands,Urban,43.3,3.8,0
P29263,65-74,Woman,Midlands,Rural / small town,29.6,4.2,0
P29264,55-64,Man,Midlands,Rural / small town,41.6,2.0,0
P29265,45-54,Woman,Midlands,Urban,71.0,7.3,1
P29266,45-54,Man,London,Urban,64.6,5.5,0
P29267,45-54,Man,South,Urban,89.8,4.2,0
P29268,65-74,Woman,North,Urban,31.8,3.5,0
P29269,65-74,Woman,North,Urban,55.5,3.8,0
P29270,35-44,Man,North,Urban,63.4,5.1,0
P29271,35-44,Woman,North,Urban,88.1,5.4,0
P29272,18-24,Man,Midlands,Rural / small town,67.3,4.9,0
P29273,18-24,Man,London,Urban,89.7,6.9,0
P29274,35-44,Woman,Midlands,Urban,61.4,5.3,0
P29275,35-44,Woman,North,Urban,77.8,2.1,0
P29276,25-34,Man,Midlands,Rural / small town,88.1,6.1,0
P29277,35-44,Woman,Midlands,Urban,57.2,6.1,0
P29278,35-44,Woman,South,Urban,61.9,6.7,0
P29279,45-54,Woman,Scotland/Wales,Urban,63.6,4.6,0
P29280,65-74,Man,Midlands,Rural / small town,36.9,3.3,0
P29281,18-24,Woman,Scotland/Wales,Rural / small town,80.9,8.7,1
P29282,55-64,Woman,Scotland/Wales,Urban,41.2,6.3,0
P29283,65-74,Woman,London,Urban,49.0,4.0,0
P29284,65-74,Man,Midlands,Urban,46.6,2.0,0
P29285,35-44,Man,North,Rural / small town,79.5,6.0,0
P29286,25-34,Woman,Scotland/Wales,Urban,98.8,4.2,0
P29287,25-34,Woman,North,Urban,76.7,5.3,0
P29288,35-44,Woman,London,Urban,73.4,6.8,0
P29289,55-64,Woman,Midlands,Urban,59.7,4.3,0
P29290,55-64,Woman,London,Urban,67.7,3.5,0
P29291,65-74,Man,South,Urban,53.5,3.6,0
P29292,25-34,Woman,Scotland/Wales,Rural / small town,39.6,3.8,0
P29293,45-54,Man,South,Rural / small town,74.0,1.4,0
P29294,25-34,Man,London,Urban,83.8,5.0,0
P29295,55-64,Woman,North,Rural / small town,29.8,0.8,0
P29296,25-34,Woman,Scotland/Wales,Urban,100.0,6.0,0
P29297,35-44,Man,London,Urban,88.2,6.2,0
P29298,35-44,Man,North,Rural / small town,55.8,3.1,0
P29299,45-54,Man,North,Rural / small town,38.5,3.6,0
P29300,65-74,Non-binary / other,Midlands,Urban,62.8,2.1,0
P29301,55-64,Woman,Midlands,Urban,35.5,3.4,0
P29302,45-54,Man,North,Urban,55.5,4.6,0
P29303,35-44,Woman,North,Urban,61.3,7.7,1
P29304,55-64,Woman,Midlands,Urban,54.0,5.6,0
P29305,35-44,Non-binary / other,Midlands,Urban,64.2,3.4,0
P29306,55-64,Man,North,Urban,66.8,5.6,0
P29307,25-34,Man,Midlands,Urban,69.0,5.1,0
P29308,18-24,Woman,Scotland/Wales,Urban,78.7,6.4,0
P29309,65-74,Woman,North,Urban,49.3,2.2,0
P29310,45-54,Woman,South,Urban,62.3,4.3,0
P29311,35-44,Man,Midlands,Urban,77.3,3.4,0
P29312,55-64,Woman,North,Urban,34.1,2.8,0
P29313,18-24,Man,North,Urban,75.5,6.4,0
P29314,18-24,Woman,Scotland/Wales,Rural / small town,87.1,6.6,0
P29315,55-64,Man,London,Urban,50.3,9.0,1
P29316,18-24,Man,Midlands,Urban,73.5,3.6,0
P29317,55-64,Woman,South,Urban,82.1,4.9,0
P29318,25-34,Man,Midlands,Urban,70.1,4.6,0
P29319,35-44,Woman,Scotland/Wales,Rural / small town,61.9,6.3,0
P29320,65-74,Woman,Midlands,Rural / small town,33.7,6.2,0
P29321,25-34,Woman,Scotland/Wales,Rural / small town,69.2,4.9,0
P29322,25-34,Man,South,Urban,57.7,4.0,0
P29323,55-64,Woman,North,Rural / small town,52.6,3.0,0
P29324,45-54,Man,North,Urban,53.0,6.3,0
P29325,18-24,Woman,North,Rural / small town,70.6,2.8,0
P29326,55-64,Man,South,Urban,62.7,3.8,0
P29327,35-44,Woman,Midlands,Urban,70.4,6.4,0
P29328,25-34,Man,North,Rural / small town,74.5,3.5,0
P29329,35-44,Man,North,Urban,51.3,2.0,0
P29330,25-34,Woman,London,Urban,70.4,6.2,0
P29331,45-54,Man,South,Urban,66.8,4.1,0
P29332,25-34,Man,South,Rural / small town,66.6,5.2,0
P29333,18-24,Woman,North,Rural / small town,67.2,5.4,0
P29334,25-34,Woman,South,Urban,74.4,4.7,0
P29335,18-24,Woman,Midlands,Urban,100.0,8.2,1
P29336,25-34,Man,Midlands,Urban,73.3,7.9,1
P29337,35-44,Man,London,Urban,70.1,6.3,0
P29338,55-64,Woman,Midlands,Urban,83.8,5.5,0
P29339,25-34,Man,South,Urban,86.1,5.6,0
P29340,65-74,Non-binary / other,Midlands,Rural / small town,46.0,3.5,0
P29341,35-44,Man,North,Urban,47.1,2.6,0
P29342,18-24,Woman,North,Urban,99.7,4.4,0
P29343,35-44,Woman,North,Urban,54.9,6.7,0
P29344,25-34,Woman,Midlands,Urban,95.3,5.3,0
P29345,65-74,Man,Scotland/Wales,Urban,59.2,0.0,0
P29346,35-44,Man,Scotland/Wales,Rural / small town,49.4,1.9,0
P29347,55-64,Man,London,Urban,36.1,5.6,0
P29348,45-54,Woman,North,Urban,82.0,2.5,0
P29349,35-44,Woman,Midlands,Urban,73.6,4.7,0
P29350,18-24,Man,North,Urban,68.9,3.8,0
P29351,45-54,Woman,Midlands,Urban,80.6,5.5,0
P29352,55-64,Man,South,Urban,63.9,6.2,0
P29353,35-44,Woman,North,Urban,65.7,5.6,0
P29354,45-54,Man,North,Urban,65.0,4.7,0
P29355,35-44,Man,London,Urban,81.3,4.6,0
P29356,18-24,Man,North,Urban,79.4,4.9,0
P29357,35-44,Man,London,Urban,77.8,7.2,1
P29358,55-64,Man,South,Rural / small town,23.2,3.2,0
P29359,18-24,Man,North,Urban,91.7,7.2,1
P29360,25-34,Woman,London,Urban,86.8,5.2,0
P29361,18-24,Man,Midlands,Urban,86.3,5.4,0
P29362,25-34,Man,North,Urban,89.4,6.3,0
P29363,65-74,Man,South,Rural / small town,28.3,4.1,0
P29364,45-54,Woman,London,Rural / small town,58.9,6.0,0
P29365,18-24,Woman,Scotland/Wales,Urban,78.2,8.8,1
P29366,45-54,Man,South,Rural / small town,64.6,5.7,0
P29367,25-34,Man,South,Urban,81.6,5.1,0
P29368,65-74,Woman,Midlands,Rural / small town,1.9,0.2,0
P29369,25-34,Man,North,Urban,80.8,6.5,0
P29370,25-34,Man,London,Rural / small town,78.5,6.5,0
P29371,45-54,Woman,North,Urban,69.8,2.8,0
P29372,45-54,Woman,Midlands,Rural / small town,61.9,5.7,0
P29373,65-74,Man,Scotland/Wales,Urban,50.0,4.3,0
P29374,45-54,Woman,Scotland/Wales,Urban,75.7,4.5,0
P29375,45-54,Man,London,Urban,41.9,4.5,0
P29376,35-44,Man,Scotland/Wales,Urban,85.1,6.2,0
P29377,55-64,Woman,Scotland/Wales,Rural / small town,35.4,1.4,0
P29378,25-34,Man,South,Rural / small town,85.2,7.0,1
P29379,25-34,Man,South,Urban,100.0,7.6,1
P29380,55-64,Woman,London,Urban,64.8,4.0,0
P29381,25-34,Man,Midlands,Rural / small town,53.3,1.5,0
P29382,18-24,Man,Midlands,Rural / small town,83.2,5.3,0
P29383,65-74,Man,London,Rural / small town,36.7,2.8,0
P29384,65-74,Man,Midlands,Rural / small town,35.4,3.0,0
P29385,35-44,Man,North,Rural / small town,61.2,4.6,0
P29386,45-54,Woman,London,Urban,65.5,8.7,1
P29387,25-34,Woman,Scotland/Wales,Urban,54.4,7.4,1
P29388,35-44,Man,North,Urban,75.9,5.1,0
P29389,18-24,Man,London,Rural / small town,89.8,2.7,0
P29390,65-74,Woman,Scotland/Wales,Urban,37.6,5.1,0
P29391,65-74,Woman,London,Urban,68.3,5.1,0
P29392,25-34,Man,Scotland/Wales,Rural / small town,73.2,6.5,0
P29393,55-64,Woman,Midlands,Urban,49.6,1.8,0
P29394,35-44,Woman,South,Urban,65.6,9.6,1
P29395,45-54,Man,North,Urban,69.9,5.7,0
P29396,65-74,Man,London,Urban,35.5,2.0,0
P29397,45-54,Woman,London,Urban,65.8,7.9,1
P29398,55-64,Woman,South,Rural / small town,51.7,3.1,0
P29399,18-24,Woman,South,Urban,100.0,7.0,1
P29400,25-34,Woman,South,Urban,75.0,6.6,0
P29401,35-44,Woman,South,Urban,67.3,2.9,0
